133 	 72.26 	 33.93562
134 	 72.73 	 33.89480
135 	 73.19 	 33.85209
136 	 73.66 	 33.81366
137 	 74.11 	 33.76947
138 	 74.59 	 33.72966
139 	 75.06 	 33.68853
140 	 75.55 	 33.64800
141 	 76.01 	 33.60738
142 	 76.48 	 33.56655
143 	 76.95 	 33.52637
144 	 77.41 	 33.48611
145 	 77.88 	 33.44672
146 	 78.52 	 33.40743
147 	 79.19 	 33.36595
148 	 79.88 	 33.32597
149 	 80.56 	 33.28677
150 	 81.23 	 33.24909
151 	 81.92 	 33.20832
152 	 82.59 	 33.16860
153 	 83.05 	 33.12902
154 	 83.50 	 33.09083
155 	 83.96 	 33.05133
156 	 84.42 	 33.01203
157 	 84.89 	 32.97330
158 	 85.34 	 32.93468
159 	 85.81 	 32.89648
160 	 86.28 	 32.85763
161 	 86.75 	 32.81922
162 	 87.23 	 32.78259
163 	 87.68 	 32.74352
164 	 88.15 	 32.70511
165 	 88.61 	 32.66782
166 	 89.08 	 32.62873
167 	 89.54 	 32.59173
168 	 90.01 	 32.55637
169 	 90.46 	 32.51592
170 	 90.92 	 32.47831
171 	 91.38 	 32.44220
172 	 91.83 	 32.40354
173 	 92.29 	 32.36728
174 	 92.85 	 32.32930
175 	 93.54 	 32.29216
176 	 94.22 	 32.25493
177 	 94.90 	 32.21817
178 	 95.61 	 32.18136
179 	 96.29 	 32.14467
180 	 97.02 	 32.10774
181 	 97.52 	 32.07133
182 	 97.97 	 32.03539
183 	 98.43 	 31.99848
184 	 98.89 	 31.96336
185 	 99.37 	 31.92723
186 	 99.82 	 31.88990
187 	 100.27 	 31.85441
188 	 100.75 	 31.81757
189 	 101.20 	 31.78193
190 	 101.67 	 31.74583
191 	 102.13 	 31.71000
192 	 102.59 	 31.67445
193 	 103.05 	 31.63849
194 	 103.54 	 31.60303
195 	 103.98 	 31.56751
196 	 104.43 	 31.53210
197 	 104.88 	 31.49687
198 	 105.33 	 31.46154
199 	 105.80 	 31.42640
200 	 106.26 	 31.39132
201 	 106.74 	 31.35701
202 	 107.25 	 31.32111
203 	 107.93 	 31.28728
204 	 108.60 	 31.25189
205 	 109.29 	 31.21685
206 	 109.96 	 31.18217
207 	 110.66 	 31.14740
208 	 111.13 	 31.11377
209 	 111.58 	 31.07982
210 	 112.04 	 31.04428
211 	 112.50 	 31.01006
212 	 112.96 	 30.97534
213 	 113.41 	 30.94172
214 	 113.86 	 30.90673
215 	 114.31 	 30.87307
216 	 114.75 	 30.83917
217 	 115.22 	 30.80523
218 	 115.67 	 30.77100
219 	 116.15 	 30.73720
220 	 116.60 	 30.70354
221 	 117.06 	 30.66945
222 	 117.50 	 30.63616
223 	 117.97 	 30.60234
224 	 118.44 	 30.56911
225 	 118.88 	 30.53552
226 	 119.33 	 30.50211
227 	 119.76 	 30.46872
228 	 120.23 	 30.43569
229 	 120.69 	 30.40224
230 	 121.38 	 30.36907
231 	 122.06 	 30.33670
232 	 122.74 	 30.30290
233 	 123.41 	 30.26992
234 	 124.10 	 30.23686
235 	 124.63 	 30.20403
236 	 125.08 	 30.17150
237 	 125.56 	 30.13850
238 	 126.01 	 30.10555
239 	 126.48 	 30.07300
240 	 126.95 	 30.04127
241 	 127.42 	 30.00768
242 	 127.87 	 29.97522
243 	 128.34 	 29.94329
244 	 128.80 	 29.91048
245 	 129.25 	 29.87934
246 	 129.70 	 29.84584
247 	 130.16 	 29.81432
248 	 130.62 	 29.78178
249 	 131.08 	 29.74976
250 	 131.54 	 29.71745
251 	 131.98 	 29.68531
252 	 132.44 	 29.65347
253 	 132.89 	 29.62162
254 	 133.34 	 29.58935
255 	 133.81 	 29.55762
256 	 134.32 	 29.52556
257 	 135.02 	 29.49375
258 	 135.71 	 29.46221
259 	 136.39 	 29.43044
260 	 137.09 	 29.39870
261 	 137.81 	 29.36715
262 	 138.26 	 29.33559
263 	 138.72 	 29.30438
264 	 139.19 	 29.27283
265 	 139.65 	 29.24214
266 	 140.12 	 29.21041
267 	 140.58 	 29.17923
268 	 141.06 	 29.14788
269 	 141.51 	 29.11668
270 	 141.98 	 29.08606
271 	 142.44 	 29.05526
272 	 142.91 	 29.02448
273 	 143.36 	 28.99323
274 	 143.82 	 28.96340
275 	 144.29 	 28.93180
276 	 144.74 	 28.90123
277 	 145.19 	 28.86969
278 	 145.65 	 28.83899
279 	 146.12 	 28.80821
280 	 146.57 	 28.77834
281 	 147.05 	 28.74739
282 	 147.49 	 28.71727
283 	 148.00 	 28.68652
284 	 148.68 	 28.65608
285 	 149.37 	 28.62547
286 	 150.05 	 28.59557
287 	 150.74 	 28.56509
288 	 151.48 	 28.53455
289 	 152.20 	 28.50481
290 	 152.87 	 28.47415
291 	 153.55 	 28.44427
292 	 154.20 	 28.41394
293 	 154.90 	 28.38456
294 	 155.35 	 28.35401
295 	 155.82 	 28.32464
296 	 156.26 	 28.29409
297 	 156.73 	 28.26416
298 	 157.20 	 28.23457
299 	 157.65 	 28.20469
300 	 158.11 	 28.17580
301 	 158.57 	 28.14522
302 	 159.03 	 28.11612
303 	 159.49 	 28.08606
304 	 159.95 	 28.05667
305 	 160.41 	 28.02694
306 	 160.86 	 27.99746
307 	 161.32 	 27.96795
308 	 161.81 	 27.93878
309 	 162.49 	 27.90949
310 	 163.15 	 27.87999
311 	 163.84 	 27.85087
312 	 164.49 	 27.82204
313 	 165.19 	 27.79215
314 	 165.87 	 27.76403
315 	 166.35 	 27.73428
316 	 166.80 	 27.70526
317 	 167.27 	 27.67670
318 	 167.73 	 27.64719
319 	 168.19 	 27.61886
320 	 168.64 	 27.58983
321 	 169.10 	 27.56086
322 	 169.56 	 27.53195
323 	 170.01 	 27.50338
324 	 170.46 	 27.47447
325 	 170.91 	 27.44608
326 	 171.37 	 27.41710
327 	 171.83 	 27.38988
328 	 172.29 	 27.35979
329 	 172.74 	 27.33166
330 	 173.20 	 27.30345
331 	 173.65 	 27.27462
332 	 174.11 	 27.24683
333 	 174.55 	 27.21793
334 	 174.98 	 27.18981
335 	 175.52 	 27.16121
336 	 176.19 	 27.13314
337 	 176.86 	 27.10551
338 	 177.56 	 27.07644
339 	 178.22 	 27.04881
340 	 178.92 	 27.02098
341 	 179.38 	 26.99258
342 	 179.81 	 26.96482
343 	 180.26 	 26.93673
344 	 180.72 	 26.90916
345 	 181.17 	 26.88088
346 	 181.63 	 26.85325
347 	 182.08 	 26.82550
348 	 182.54 	 26.79764
349 	 183.02 	 26.76975
350 	 183.49 	 26.74310
351 	 183.94 	 26.71449
352 	 184.39 	 26.68733
353 	 184.85 	 26.65916
354 	 185.30 	 26.63237
355 	 185.76 	 26.60446
356 	 186.21 	 26.57681
357 	 186.67 	 26.54955
358 	 187.12 	 26.52194
359 	 187.61 	 26.49422
360 	 188.06 	 26.46720
361 	 188.50 	 26.44056
362 	 189.01 	 26.41247
363 	 189.70 	 26.38546
364 	 190.39 	 26.35800
365 	 191.12 	 26.33143
366 	 191.81 	 26.30403
367 	 192.51 	 26.27766
368 	 192.98 	 26.25057
369 	 193.43 	 26.22321
370 	 193.90 	 26.19654
371 	 194.35 	 26.16930
372 	 194.81 	 26.14234
373 	 195.25 	 26.11549
374 	 195.71 	 26.08923
375 	 196.19 	 26.06192
376 	 196.65 	 26.03563
377 	 197.12 	 26.00865
378 	 197.58 	 25.98173
379 	 198.04 	 25.95522
380 	 198.50 	 25.92859
381 	 198.97 	 25.90223
382 	 199.42 	 25.87608
383 	 199.87 	 25.84911
384 	 200.32 	 25.82299
385 	 200.77 	 25.79675
386 	 201.24 	 25.77012
387 	 201.70 	 25.74375
388 	 202.17 	 25.71786
389 	 202.70 	 25.69120
390 	 203.37 	 25.66582
391 	 204.02 	 25.63983
392 	 204.72 	 25.61294
393 	 205.38 	 25.58698
394 	 206.05 	 25.56108
395 	 206.51 	 25.53468
396 	 206.98 	 25.50868
397 	 207.44 	 25.48277
398 	 207.89 	 25.45687
399 	 208.36 	 25.43053
400 	 208.81 	 25.40522
401 	 209.28 	 25.37973
402 	 209.74 	 25.35324
403 	 210.19 	 25.32760
404 	 210.64 	 25.30177
405 	 211.08 	 25.27608
406 	 211.55 	 25.25068
407 	 212.01 	 25.22474
408 	 212.47 	 25.19913
409 	 212.92 	 25.17368
410 	 213.39 	 25.14795
411 	 213.84 	 25.12283
412 	 214.29 	 25.09724
413 	 214.75 	 25.07177
414 	 215.20 	 25.04717
415 	 215.67 	 25.02149
416 	 216.20 	 24.99608
417 	 216.88 	 24.97057
418 	 217.55 	 24.94576
419 	 218.22 	 24.92081
420 	 218.91 	 24.89544
421 	 219.59 	 24.87030
422 	 220.05 	 24.84489
423 	 220.50 	 24.81992
424 	 220.95 	 24.79469
425 	 221.42 	 24.76948
426 	 221.88 	 24.74454
427 	 222.33 	 24.71948
428 	 222.78 	 24.69451
429 	 223.22 	 24.66969
430 	 223.67 	 24.64474
431 	 224.13 	 24.62005
432 	 224.57 	 24.59505
433 	 225.03 	 24.57043
434 	 225.48 	 24.54601
435 	 225.95 	 24.52092
436 	 226.40 	 24.49620
437 	 226.86 	 24.47187
438 	 227.31 	 24.44655
439 	 227.76 	 24.42144
440 	 228.21 	 24.39626
441 	 228.65 	 24.37017
442 	 229.11 	 24.34338
443 	 229.57 	 24.31642
444 	 230.24 	 24.29073
445 	 230.90 	 24.26561
446 	 231.58 	 24.24121
447 	 232.26 	 24.21602
448 	 232.96 	 24.19135
449 	 233.47 	 24.16809
450 	 233.92 	 24.14521
451 	 234.38 	 24.11858
452 	 234.82 	 24.09610
453 	 235.29 	 24.06998
454 	 235.74 	 24.04718
455 	 236.20 	 24.02185
456 	 236.65 	 23.99813
457 	 237.11 	 23.97443
458 	 237.59 	 23.95013
459 	 238.04 	 23.92571
460 	 238.51 	 23.90147
461 	 238.97 	 23.87766
462 	 239.43 	 23.85380
463 	 239.88 	 23.82982
464 	 240.34 	 23.80608
465 	 240.78 	 23.78200
466 	 241.24 	 23.75838
467 	 241.69 	 23.73440
468 	 242.14 	 23.71080
469 	 242.61 	 23.68710
470 	 243.06 	 23.66389
471 	 243.73 	 23.63962
472 	 244.40 	 23.61729
473 	 245.09 	 23.59231
474 	 245.79 	 23.56937
475 	 246.47 	 23.54547
476 	 247.02 	 23.52219
477 	 247.48 	 23.49884
478 	 247.94 	 23.47524
479 	 248.40 	 23.45173
480 	 248.86 	 23.42859
481 	 249.30 	 23.40471
482 	 249.76 	 23.38223
483 	 250.22 	 23.35908
484 	 250.68 	 23.33512
485 	 251.14 	 23.31221
486 	 251.60 	 23.28868
487 	 252.08 	 23.26562
488 	 252.55 	 23.24254
489 	 253.02 	 23.21925
490 	 253.47 	 23.19650
491 	 253.94 	 23.17365
492 	 254.39 	 23.15008
493 	 254.84 	 23.12709
494 	 255.31 	 23.10439
495 	 255.78 	 23.08141
496 	 256.26 	 23.05853
497 	 256.74 	 23.03546
498 	 257.43 	 23.01275
499 	 258.09 	 22.98995
500 	 258.78 	 22.96726
501 	 259.43 	 22.94445
502 	 260.14 	 22.92160
503 	 260.62 	 22.89901
504 	 261.08 	 22.87652
505 	 261.54 	 22.85371
506 	 262.00 	 22.83109
507 	 262.46 	 22.80843
508 	 262.90 	 22.78633
509 	 263.36 	 22.76367
510 	 263.80 	 22.74121
511 	 264.27 	 22.71860
512 	 264.71 	 22.69606
513 	 265.16 	 22.67416
514 	 265.63 	 22.65133
515 	 266.08 	 22.62903
516 	 266.55 	 22.60698
517 	 267.00 	 22.58451
518 	 267.47 	 22.56228
519 	 267.91 	 22.53998
520 	 268.36 	 22.51825
521 	 268.81 	 22.49550
522 	 269.28 	 22.47388
523 	 269.74 	 22.45131
524 	 270.20 	 22.42929
525 	 270.86 	 22.40777
526 	 271.54 	 22.38511
527 	 272.23 	 22.36388
528 	 272.89 	 22.34117
529 	 273.57 	 22.32020
530 	 274.11 	 22.29727
531 	 274.56 	 22.27563
532 	 275.01 	 22.25404
533 	 275.46 	 22.23186
534 	 276.07 	 22.21027
535 	 276.52 	 22.18829
536 	 276.99 	 22.16634
537 	 277.45 	 22.14481
538 	 277.90 	 22.12284
539 	 278.36 	 22.10131
540 	 278.84 	 22.07997
541 	 279.31 	 22.05792
542 	 279.77 	 22.03672
543 	 280.21 	 22.01477
544 	 280.66 	 21.99346
545 	 281.13 	 21.97184
546 	 281.59 	 21.95040
547 	 282.05 	 21.92878
548 	 282.51 	 21.90733
549 	 282.96 	 21.88597
550 	 283.43 	 21.86454
551 	 283.93 	 21.84309
552 	 284.61 	 21.82173
553 	 285.29 	 21.80043
554 	 285.98 	 21.77918
555 	 286.69 	 21.75788
556 	 287.38 	 21.73702
557 	 287.83 	 21.71571
558 	 288.30 	 21.69460
559 	 288.75 	 21.67326
560 	 289.21 	 21.65236
561 	 289.67 	 21.63113
562 	 290.13 	 21.60989
563 	 290.62 	 21.58901
564 	 291.09 	 21.56787
565 	 291.57 	 21.54678
566 	 292.04 	 21.52570
567 	 292.52 	 21.50496
568 	 292.99 	 21.48373
569 	 293.61 	 21.46302
570 	 294.29 	 21.44201
571 	 294.98 	 21.42111
572 	 295.66 	 21.40039
573 	 296.36 	 21.37969
574 	 296.94 	 21.35875
575 	 297.42 	 21.33798
576 	 298.11 	 21.31723
577 	 298.80 	 21.29655
578 	 299.49 	 21.27573
579 	 300.17 	 21.25513
580 	 300.88 	 21.23452
581 	 301.35 	 21.21394
582 	 301.94 	 21.19327
583 	 302.62 	 21.17262
584 	 303.34 	 21.15219
585 	 304.06 	 21.13163
586 	 304.75 	 21.11139
587 	 305.43 	 21.09064
588 	 305.90 	 21.07041
589 	 306.37 	 21.04975
590 	 306.83 	 21.02943
591 	 307.29 	 21.00896
592 	 307.76 	 20.98851
593 	 308.21 	 20.96823
594 	 308.70 	 20.94790
595 	 309.16 	 20.92759
596 	 309.62 	 20.90741
597 	 310.10 	 20.88709
598 	 310.57 	 20.86698
599 	 311.11 	 20.84665
600 	 311.79 	 20.82651
601 	 312.47 	 20.80629
602 	 313.15 	 20.78620
603 	 313.84 	 20.76616
604 	 314.55 	 20.74594
605 	 315.02 	 20.72596
606 	 315.50 	 20.70588
607 	 315.97 	 20.68586
608 	 316.42 	 20.66586
609 	 316.90 	 20.64588
610 	 317.37 	 20.62593
611 	 317.84 	 20.60603
612 	 318.30 	 20.58603
613 	 318.78 	 20.56612
614 	 319.24 	 20.54631
615 	 319.69 	 20.52651
616 	 320.15 	 20.50670
617 	 320.62 	 20.48679
618 	 321.08 	 20.46724
619 	 321.56 	 20.44726
620 	 322.03 	 20.42758
621 	 322.48 	 20.40796
622 	 322.94 	 20.38817
623 	 323.41 	 20.36856
624 	 323.88 	 20.34881
625 	 324.34 	 20.32924
626 	 324.94 	 20.30958
627 	 325.63 	 20.29009
628 	 326.33 	 20.27039
629 	 327.07 	 20.25084
630 	 327.75 	 20.23131
631 	 328.35 	 20.21177
632 	 328.82 	 20.19225
633 	 329.29 	 20.17288
634 	 329.76 	 20.15351
635 	 330.23 	 20.13394
636 	 330.69 	 20.11453
637 	 331.17 	 20.09531
638 	 331.63 	 20.07607
639 	 332.11 	 20.05640
640 	 332.58 	 20.03730
641 	 333.05 	 20.01778
642 	 333.51 	 19.99867
643 	 333.99 	 19.97933
644 	 334.45 	 19.96006
645 	 334.92 	 19.94094
646 	 335.39 	 19.92168
647 	 335.85 	 19.90246
648 	 336.32 	 19.88331
649 	 336.79 	 19.86417
650 	 337.27 	 19.84501
651 	 337.74 	 19.82609
652 	 338.46 	 19.80709
653 	 339.75 	 19.78781
654 	 340.46 	 19.76903
655 	 341.17 	 19.74991
656 	 341.88 	 19.73116
657 	 342.45 	 19.71194
658 	 342.90 	 19.69289
659 	 343.38 	 19.67399
660 	 343.83 	 19.65494
661 	 344.30 	 19.63617
662 	 344.79 	 19.61715
663 	 345.24 	 19.59821
664 	 345.72 	 19.57950
665 	 346.19 	 19.56054
666 	 346.68 	 19.54174
667 	 347.14 	 19.52312
668 	 347.62 	 19.50414
669 	 348.09 	 19.48553
670 	 348.56 	 19.46665
671 	 349.03 	 19.44799
672 	 349.51 	 19.42929
673 	 349.99 	 19.41051
674 	 350.47 	 19.39184
675 	 350.96 	 19.37323
676 	 351.44 	 19.35462
677 	 351.93 	 19.33598
678 	 352.50 	 19.31738
679 	 353.20 	 19.29894
680 	 353.90 	 19.28034
681 	 354.58 	 19.26171
682 	 355.29 	 19.24321
683 	 355.91 	 19.22467
684 	 356.38 	 19.20625
685 	 356.86 	 19.18770
686 	 357.31 	 19.16932
687 	 357.78 	 19.15082
688 	 358.24 	 19.13239
689 	 358.71 	 19.11419
690 	 359.20 	 19.09564
691 	 359.66 	 19.07737
692 	 360.14 	 19.05923
693 	 360.63 	 19.04065
694 	 361.11 	 19.02308
695 	 361.58 	 19.00430
696 	 362.05 	 18.98582
697 	 362.52 	 18.96786
698 	 363.00 	 18.94936
699 	 363.48 	 18.93134
700 	 363.94 	 18.91291
701 	 364.41 	 18.89500
702 	 364.89 	 18.87651
703 	 365.36 	 18.85866
704 	 365.90 	 18.84030
705 	 366.60 	 18.82220
706 	 367.29 	 18.80415
707 	 367.99 	 18.78592
708 	 368.69 	 18.76790
709 	 369.38 	 18.74982
710 	 369.84 	 18.73185
711 	 370.32 	 18.71395
712 	 370.78 	 18.69585
713 	 371.26 	 18.67794
714 	 371.74 	 18.65974
715 	 372.20 	 18.64184
716 	 372.70 	 18.62379
717 	 373.17 	 18.60596
718 	 373.64 	 18.58800
719 	 374.12 	 18.57021
720 	 374.58 	 18.55237
721 	 375.05 	 18.53443
722 	 375.52 	 18.51641
723 	 376.00 	 18.49886
724 	 376.49 	 18.48075
725 	 376.98 	 18.46321
726 	 377.45 	 18.44522
727 	 377.93 	 18.42750
728 	 378.40 	 18.40971
729 	 378.88 	 18.39190
730 	 379.37 	 18.37426
731 	 380.07 	 18.35650
732 	 380.76 	 18.33897
733 	 381.48 	 18.32112
734 	 382.19 	 18.30357
735 	 382.89 	 18.28584
736 	 383.35 	 18.26831
737 	 383.82 	 18.25066
738 	 384.28 	 18.23308
739 	 384.75 	 18.21543
740 	 385.22 	 18.19812
741 	 385.68 	 18.18045
742 	 386.16 	 18.16297
743 	 386.62 	 18.14548
744 	 387.12 	 18.12783
745 	 387.59 	 18.11054
746 	 388.08 	 18.09292
747 	 388.56 	 18.07566
748 	 389.04 	 18.05820
749 	 389.51 	 18.04085
750 	 390.00 	 18.02332
751 	 390.45 	 18.00633
752 	 390.91 	 17.98866
753 	 391.38 	 17.97142
754 	 391.85 	 17.95394
755 	 392.33 	 17.93666
756 	 392.80 	 17.91935
757 	 393.49 	 17.90204
758 	 394.18 	 17.88502
759 	 394.87 	 17.86760
760 	 395.55 	 17.85023
761 	 396.26 	 17.83305
762 	 396.77 	 17.81604
763 	 397.24 	 17.79872
764 	 397.71 	 17.78139
765 	 398.17 	 17.76432
766 	 398.65 	 17.74710
767 	 399.13 	 17.73004
768 	 399.62 	 17.71283
769 	 400.09 	 17.69570
770 	 400.58 	 17.67870
771 	 401.04 	 17.66157
772 	 401.52 	 17.64452
773 	 401.98 	 17.62744
774 	 402.46 	 17.61056
775 	 402.92 	 17.59344
776 	 403.40 	 17.57646
777 	 403.87 	 17.55944
778 	 404.33 	 17.54252
779 	 404.79 	 17.52547
780 	 405.25 	 17.50855
781 	 405.73 	 17.49164
782 	 406.21 	 17.47472
783 	 406.81 	 17.45769
784 	 407.50 	 17.44089
785 	 408.20 	 17.42399
786 	 408.91 	 17.40719
787 	 409.60 	 17.39024
788 	 410.22 	 17.37346
789 	 410.69 	 17.35657
790 	 411.17 	 17.33987
791 	 411.64 	 17.32338
792 	 412.13 	 17.30646
793 	 412.59 	 17.28965
794 	 413.07 	 17.27280
795 	 413.53 	 17.25606
796 	 414.01 	 17.23930
797 	 414.48 	 17.22278
798 	 414.96 	 17.20607
799 	 415.43 	 17.18938
800 	 415.91 	 17.17298
801 	 416.38 	 17.15603
802 	 416.85 	 17.13944
803 	 417.33 	 17.12264
804 	 417.79 	 17.10614
805 	 418.28 	 17.08945
806 	 418.75 	 17.07287
807 	 419.24 	 17.05616
808 	 419.70 	 17.03973
809 	 420.26 	 17.02303
810 	 420.94 	 17.00650
811 	 421.63 	 16.99014
812 	 422.33 	 16.97366
813 	 423.04 	 16.95699
814 	 423.69 	 16.94073
815 	 424.14 	 16.92407
816 	 424.62 	 16.90767
817 	 425.09 	 16.89132
818 	 425.58 	 16.87474
819 	 426.05 	 16.85844
820 	 426.53 	 16.84188
821 	 426.99 	 16.82548
822 	 427.46 	 16.80915
823 	 427.92 	 16.79279
824 	 428.39 	 16.77641
825 	 428.85 	 16.76009
826 	 429.31 	 16.74379
827 	 429.80 	 16.72770
828 	 430.26 	 16.71124
829 	 430.74 	 16.69488
830 	 431.20 	 16.67869
831 	 431.68 	 16.66238
832 	 432.14 	 16.64613
833 	 432.61 	 16.62984
834 	 433.08 	 16.61367
835 	 433.55 	 16.59739
836 	 434.26 	 16.58114
837 	 434.97 	 16.56505
838 	 435.84 	 16.54881
839 	 436.65 	 16.53264
840 	 437.45 	 16.51657
841 	 438.31 	 16.50036
842 	 439.13 	 16.48423
843 	 439.80 	 16.46816
844 	 440.44 	 16.45215
845 	 440.90 	 16.43592
846 	 441.38 	 16.41994
847 	 441.84 	 16.40385
848 	 442.31 	 16.38781
849 	 442.78 	 16.37173
850 	 443.25 	 16.35567
851 	 443.72 	 16.33966
852 	 444.21 	 16.32367
853 	 444.67 	 16.30766
854 	 445.15 	 16.29174
855 	 445.61 	 16.27568
856 	 446.10 	 16.25982
857 	 446.59 	 16.24389
858 	 447.06 	 16.22804
859 	 447.54 	 16.21209
860 	 448.02 	 16.19632
861 	 448.50 	 16.18022
862 	 449.08 	 16.16450
863 	 449.78 	 16.14848
864 	 450.48 	 16.13276
865 	 451.17 	 16.11682
866 	 451.88 	 16.10106
867 	 452.48 	 16.08517
868 	 452.95 	 16.06942
869 	 453.43 	 16.05354
870 	 453.89 	 16.03802
871 	 454.35 	 16.02201
872 	 454.83 	 16.00626
873 	 455.30 	 15.99056
874 	 455.79 	 15.97471
875 	 456.26 	 15.95913
876 	 456.75 	 15.94322
877 	 457.21 	 15.92773
878 	 457.68 	 15.91179
879 	 458.14 	 15.89631
880 	 458.64 	 15.88090
881 	 459.11 	 15.86507
882 	 459.58 	 15.84932
883 	 460.05 	 15.83367
884 	 460.52 	 15.81821
885 	 461.01 	 15.80244
886 	 461.48 	 15.78678
887 	 461.96 	 15.77130
888 	 462.49 	 15.75564
889 	 463.17 	 15.74018
890 	 463.84 	 15.72448
891 	 464.54 	 15.70895
892 	 465.24 	 15.69339
893 	 465.92 	 15.67790
894 	 466.38 	 15.66237
895 	 466.86 	 15.64687
896 	 467.32 	 15.63137
897 	 467.79 	 15.61598
898 	 468.26 	 15.60044
899 	 468.73 	 15.58500
900 	 469.20 	 15.56974
901 	 469.67 	 15.55431
902 	 470.14 	 15.53880
903 	 470.62 	 15.52349
904 	 471.09 	 15.50791
905 	 471.57 	 15.49277
906 	 472.05 	 15.47718
907 	 472.52 	 15.46198
908 	 472.98 	 15.44645
909 	 473.45 	 15.43122
910 	 473.92 	 15.41586
911 	 474.41 	 15.40041
912 	 474.87 	 15.38520
913 	 475.34 	 15.36977
914 	 475.81 	 15.35460
915 	 476.52 	 15.33921
916 	 477.21 	 15.32395
917 	 477.91 	 15.30864
918 	 478.59 	 15.29346
919 	 479.31 	 15.27817
920 	 479.78 	 15.26292
921 	 480.24 	 15.24819
922 	 480.72 	 15.23253
923 	 481.19 	 15.21731
924 	 481.67 	 15.20213
925 	 482.14 	 15.18701
926 	 482.62 	 15.17192
927 	 483.10 	 15.15677
928 	 483.59 	 15.14157
929 	 484.07 	 15.12647
930 	 484.55 	 15.11132
931 	 485.03 	 15.09635
932 	 485.51 	 15.08113
